Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Benefits and perks,Job Type,monthly,hourly,daily,min_salary,max_salary,avg_salary,job_state,python_yn,rstudio_yn,spark_yn,aws_yn,excel_yn
Machine Learning Engineer (2-4 years),"Up to ₹8,00,000 a year","
Machine Learning Engineer
Role and responsibilities
The primary task of a Machine Learning Engineer is to create AI capable of mimicking human thought processes as closely as possible so that they can function reliably and effectively. Doing so involves the following Machine Learning Engineer job duties:
· Real- Time recognition of Human behaviours using Machine Learning in Artificial Intelligence or Deep Learning.
. Working with project managers to establish objectives for AI systems
· Creating AI algorithm prototypes based on project specifications
· Running tests to assess AI performance
· Analyzing data gathered during tests to identify strengths and weaknesses of AI
· Implementing changes to algorithms to improve AI performance
· Troubleshooting and addressing problems with deployed AI to improve user experience
· Documenting all steps in the development process
· Remaining up to date on the latest innovations in machine learning
. Strong background and experience in using R, SAS, MATLAB or equivalent statistical data analysis tools and technologies is a must.
. Hands-on skills in using techniques such as Parametric and Non-Parametric Regression models.
Skills : PYTHON, ANALYSIS
Requirements
- Bachelor's degree or above, majoring in Computer Science or related fields.
- Have a solid theoretical and engineering foundation in machine learning or computer vision, and is familiar with one or more technologies including machine learning, natural language processing, data mining, distributed computing, and computer vision (video processing/video understanding / GAN).
- Good team player, communication skills, and project management experience is preferred.
Preferred Qualifications:
- Relevant development experience in recommendation systems, computational advertising, video processing/understanding, etc.
- Good product sense, leading the rhythm in projects.
Job Type: Full-Time(perm)
Location: Chennai
Job Type: Full-time
Salary: Up to ₹800,000.00 per year
Schedule:
Day shift
Ability to commute/relocate:
Chennai, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 2 years (Required)
Hiring Insights
On-going need to fill this role
Job activity
Employer reviewed job 2 days ago
Posted 30+ days ago",-1,Digispoc Technology Pvt. Ltd.,"Chennai, Tamil Nadu",,Full-time,0,0,0,0,800000,400000.0,TamilNadu,1,0,0,0,0
Digital Marketing AI Specialist,"₹30,000 - ₹60,000 a month","
About Us: We are a fast-growing e-commerce platform with a mission to create a seamless and transparent buying experience for our customers. We value collaboration, diversity, and innovation, and believe in continuous learning to create an environment where our employees can grow and develop their skills.
Key Responsibilities:
· Develop and implement successful digital marketing strategies utilizing AI tools and technologies to optimize Facebook/Google ads, write articles, and perform other related tasks
· Analyze data from digital marketing campaigns, and use machine learning algorithms to identify trends, insights, and opportunities for improvement
· Work closely with other team members to collaborate on ad campaigns, content creation, and other marketing initiatives
· Stay up-to-date with the latest trends and advancements in the field of AI, digital marketing, and machine learning
· Use AI tools and technologies to create high-quality, SEO-optimized content
· Perform A/B testing on ad campaigns to measure effectiveness and optimize performance
· Track and analyze campaign performance metrics, and create reports
· Continuously monitor and analyze campaigns to identify areas for improvement
Qualifications:
· Bachelor's degree in marketing, computer science, data science, or a related field
· 2+ years of experience in digital marketing, with a focus on AI and machine learning technologies
· Strong experience with Facebook/Google ads, content creation, and other digital marketing strategies
· Proficiency in using AI tools and technologies to optimize digital marketing campaigns
· Excellent analytical skills with experience using data analysis tools such as Google Analytics and Excel
· Strong communication skills and the ability to work collaboratively with team members
· Ability to manage multiple projects and prioritize tasks effectively
· A creative mindset and the ability to think outside the box to develop innovative marketing strategies
Job Type: Full-time
Salary: ₹30,000.00 - ₹60,000.00 per month
Schedule:
Day shift
Supplemental pay types:
Performance bonus
Education:
Bachelor's (Preferred)
Experience:
total work: 2 years (Preferred)
Language:
English (Preferred)
Hiring Insights
Application response rate: 88%
Hiring 1 candidate for this role
Urgently hiring
Job activity
Posted 16 days ago",5.0,Jewel Pro Tech Private Limited,"Surat, Gujarat",,Full-time,1,0,0,30000,60000,45000.0,Gujarat,0,0,0,0,1
Computer Vision/Artificial Intelligence Architect,"₹5,00,000 - ₹10,00,000 a year","Responsibilities
Responsible for Implementing and testing architecture and specifications, to assure correctness and consistency with the algorithm
Research, design, develop and evaluate advanced image processing and computer vision algorithms for a real-time computer vision pipeline including but not limited to camera calibration, multi-object tracking, object detection and classification, segmentation, and multi-sensor fusion
Maintain and improve our existing in-house algorithms and models, including continuous evaluation, gap analysis, re-training and fine tuning.
Develop state of the art deep learning networks and architectures across data from multiple sensors; Tasks include training, evaluating, benchmarking and deployment into real-time pipelines
Optimize algorithm performance across a wide range of development platforms and embedded systems
Develop evaluation scripts to process large data and accurately measure algorithmic and end to end performance.
Stay abreast with new innovations and the latest technology trends and explore ways of leveraging these for improving the product in alignment with the business.
Design and Implementation of AI product roadmap along with AI engineering team.
Qualifications/Skills
Experience:
B. Tech / B.E in computer science or any other allied fields from premier institutions.
Advanced Degree preferably in applied mathematics, statistics, computer science, data science, electrical engineering, physics, or closely related field
Certification or expertise on at least one of the following platforms: Google Vision, AWS Rekognition, Azure Computer Vision/Face/Content Moderator, or Watson Visual Recognition
8 to 12 years of industry experience in machine learning/computer vision with at least 5 years of experience as a Computer vision architect.
Deep expertise in machine learning, deep learning, image processing, computer vision
Strong Python/C++ programming, familiarity with software development best practices, debugging/profiling.
Understanding of stereo / multi view geometric computer vision and classical computer vision for natural scene images
Extensive experience with OpenCV, PIL, and other image processing libraries
Expertise in computer vision or deep learning frameworks and libraries, e.g. PyTorch, OpenCV, Keras, TensorFlow, scikit-image, ONNX
Experience with quantitative modelling (design, development & implementation) using 3+ types of algorithms (e.g., YOLOv3, RetinaNet, Faster R-CNN)
Expertise in fields e.g. structured information extraction, object detection, action recognition, image segmentation, spatiotemporal modelling (hybrid CNN/RNN)
Experience with writing production level code
Familiarity with data science toolkit such as jupyter lab/notebooks, pandas, bash scripting, Linux environment
Preferable:
Experience and understanding of Smart Cities, Safety & Mobility domains.
Must have skills:
Strong knowledge of the state-of-the-art in computer vision algorithms and techniques with a solid understanding of underlying sensing technologies
Deep understanding of algorithms and workflows, in particular working with visual data
Solid understanding of state-of-the-art capabilities and design of sensing and compute architectures
Strong working knowledge in networking and other data-centre technologies
Strong problem solving and logical skills & A Go-getter kind of attitude
Hiring Insights
Job activity
Posted 30 days ago",,Larsen & Toubro Limited,"Chennai, Tamil Nadu",,,0,0,0,500000,1000000,750000.0,TamilNadu,1,0,0,1,0
– Machine Learning Engineer,"₹6,00,000 - ₹21,60,000 a year","
We are looking for a highly capable machine learning engineer to optimize our machine learning systems. You will be evaluating existing machine learning (ML) processes, performing statistical analysis to resolve data set problems, and enhancing the accuracy of our AI software’s predictive automation capabilities.
Job description
– Consulting with managers to determine and refine machine learning objectives.
– Designing machine learning systems and self-running artificial intelligence (AI) software to automate predictive models.
– Transforming data science prototypes and applying appropriate ML algorithms and tools.
– Ensuring that algorithms generate accurate user recommendations.
– Turning unstructured data into useful information by auto-tagging images and text-to-speech conversions.
– Solving complex problems with multi-layered data sets, as well as optimizing existing machine learning libraries and frameworks.
– Developing ML algorithms to analyze huge volumes of historical data to make predictions.
– Running tests, performing statistical analysis, and interpreting test results.
– Documenting machine learning processes.
– Keeping abreast of developments in machine learning.
Technical Skills & Experience:
– Preferred degree in Computer Science, Mathematics or similar courses or fields.
– At least two years’ experience as a machine learning engineer.
– Advanced proficiency with Python, Java, and R code writing.
– Extensive knowledge of ML frameworks, libraries, data structures, data modelling, and software architecture.
– In-depth knowledge of mathematics, statistics, and algorithms.
– Superb analytical and problem-solving abilities.
– Great communication and collaboration skills.
– Excellent time management and organisational abilities.
Experience: 2- 12 Years
Compensation: INR 6,00,000 – 2,160,000 PA
Industry: IT-Software / Software Services
Functional Area: Engineering – Software & QA
Role Category: Software Development
Role: Full Stack Developer
Employment Type: Permanent Job, Full Time
Vacancies: 3
Job Location: Saltlake, Sector-5, Kolkata
Why Join Us?
1. Get a chance to contribute and get recognition from Day One
2. Enjoy flexible working hours, work 5 days a week
3. Modern work environment, Friendly, Supportive, Professional, and achievement-oriented management team
4. Competitive Salary and Benefits, we offer excellent benefits, a high-performance culture, challenging work and projects, and competitive financial rewards.
5. You’ll get the chance to be even better at what you do
About Us:
Sourcedesk Global is one of the fastest-growing IT and Outsourcing solutions company head offices in Toronto and Delivery Center in Kolkata. We are a group of young and energetic professionals with creativity and business ethics. Our customer-centric approach makes us highly creative in the use of technology which insights in improved products and services. We help our clients with an appropriate mix of business consultation, technology, digital and advertising solutions that integrate seamlessly with their marketing objectives, from start to finish. We are serving clients across Canada and US business markets.
Hiring Insights
Job activity
Posted 30+ days ago",4.4,Sourcedesk Global,"Kolkata, West Bengal",,"Full-time, Regular / Permanent",0,0,0,600000,2160000,1380000.0,WestBengal,1,0,0,0,1
Deep Learning Deployment Engineer (Edge AI),"₹20,00,000 - ₹28,00,000 a year","
Passionate about Scaling Hardware Deployment of AI on Edge ?

We are building the first NO-CODE AI PLATFORM for the AEC industry, with the 3rd generation Explainable AI, that allows users to create complex use cases with zero coding at the frontend and neuro-symbolic AI under the hood.

Tasks

We are looking for a Deep Learning Deployment Engineer (Edge AI) to join our Bengaluru office.

You will be part of our product development team and will work closely with other AI Engineers to optimize and deploy AI models on the edge hardware at scale.

Optimize AI Models (compression, quantization, etc) on the Edge hardware such as NVIDIA Jetson, Adreno etc.
Deploy the optimized AI Models and tailor it for specific Edge hardware
Lifecycle management of the deployed models
The technology will scale in public/private cloud across a rapidly increasing number of customers in multiple geographies, while processing and rendering large amounts of image based data points.

Requirements

B Tech / M Tech in Computer Engineering from a top tier university
5+ years of hands-on experience with Machine Learning & Deep Learning models and their deployment to production on Edge devices
Exceptional programming skills with C/C++ and Python
Demonstrable experiences in deployment and optimisation of AI systems on the Cloud, Server and Edge Hardware
Experience with computer architecture, low-level optimisation, via compilers or manual.
Good understanding of Deep Learning Frameworks and workloads
Experience in SoC or/and GPU acceleration for AI
Experience in embedded systems, and real time EDGE OS development
Experience in automation strategies for deployment of deep learning models
Experience in Parallel Computing Platforms/General-purpose computing on graphics such as CUDA, OPENCL
Experience in periphiral communication protocols like SPI, UART, CAN, I2C, etc.
Experience in at least one of the wireless communication protocols like Bluetooth, Wifi, LoraWAN, etc.
Experience in AI model optimization techniques (compression, quantization, etc)
Excellent communication skills in English
Benefits

Competitive salary (INR 20L - 28L per annum) depending on the experience

\+ Annual Training Budget

\+ ESOPs
Hiring Insights
Job activity
Posted 25 days ago",-1,Conxai Technologies GmbH,"Bengaluru, Karnataka",,Full-time,0,0,0,2000000,2800000,2400000.0,Karnataka,1,0,0,0,1
Data Scientist for Verna ( Goa ),"₹10,00,000 - ₹15,00,000 a year","AddThis Sharing Buttons
Share to Facebook
Share to Twitter
Share to LinkedIn
Share to Pinterest
Share to More
RSS Feed

Looking for a candidate with 3+ years of IT experience in data scientist / software development for large corporate/organizations.
3+ years of experience in building and deploying Machine Learning solutions using various supervised/unsupervised ML algorithms such as Linear/Logistic Regression, Support Vector Machines, (Deep) Neural Networks, Random Forest, etc.
3+ years of hands-on experience with Python and/or R programming and statistical packages, and ML libraries such as scikit-learn, Kera's, TensorFlow, PyTorch, MXNet, etc, and/or natural language processing using NLTK, spaCy, Gensim, etc
Experience
2 - 3 Years

Salary
10 Lac To 15 Lac P.A.

Industry
Analytic and Business Intelligence

Qualification
B.Sc, M.Sc

Key Skills
SQL
Database Administrator
power BI
Tableau
R
Python
ML Libraries
Spacy



About Company
Company Name
Client of Z2PLus


About Company
www.z2plus.in

Contact Person
Soumya sharma

Address
310, CR Avenue, Girish Park, Metro , Kolkata West Bengal ( Pin Code: 700006), India

Mobile
9230532520

Email ID
z2plussoumya@gmail.com
Hiring Insights
Job activity
Posted 30+ days ago",-1,Z2plus Placement & Security Agency,India,,,0,0,0,1000000,1500000,1250000.0,India,1,0,0,0,0
Machine Learning-data Scientist,"₹20,00,000 - ₹22,50,000 a year","
Machine Learning â€“ Data Scientist


Must have skills
6 to 10 years of experience in Machine learning, Predictive modeling
MS/PhD in Statistics, Machine Learning, Natural Language Processing or related field
Statistical modeling like linear, logistic regression, classification, hypothesis testing, ANOVA, PCA, SVD, etc.
Machine learning knowledge like Decision trees, support vector machine and artificial neural networks (ANN), deep learning, random forest and k means clustering
Knowledge of NLP concepts like TFIDF, N-gram modelling, stemming and lemmatization, Entity extraction, sentiment mining, word embedding like word2vec, Glove, doc2vec
Good hands on experience on any one from R, Python, SPSS, SAS, RapidMiner, Weka.
Skills with architecting large-scale high performant distributed systems
Technical discretion in design, execution and interpretation of experiments that contribute to project goals
Ability to work with Pre-sales team to help on initial prospect discussions/presentations
Flexible to work on any domain or verticals
Good to have skills
Knowledge on big data systems like Hadoop, Spark, spark ML, H2O, Tensorflow, Keras, etc.
Experience in core development of Chatbot like systems
Programming languages like Java, CPP
Database systems like MySQL, Postgres, Mongo DB
Participate in scientific conferences and make contributions to publications, research journal write ups and patents
Updated with the latest technologies and research in the field
Main Work Location : Pune
Good communication skills

Working Days : 5 Days a Week ( to )
Job Nature : Full Time
Experience
6 - 10 Years

Salary
20 Lac To 22 Lac 50 Thousand P.A.

Industry
IT Software - Application Programming / Maintenance

Qualification
Professional Degree

Key Skills
Machine Learning



About Company
Email ID
getintouch@saffroncareers.in
Hiring Insights
Job activity
Posted 30+ days ago",-1,Saffron Consultancy Services,"Pune, Maharashtra",,Full-time,0,0,0,2000000,2250000,2125000.0,Maharashtra,1,0,1,0,0
data science tutor,"₹30,000 - ₹50,000 a month","
opening for data science trainer
location - andheri ( near by station )
Role - To teach python , machine learning and AI
Qualifications- Graduation in IT Stream with Data Science Certifications
Min 1 year exp in teaching
shift timing - 10 to 7
kindly do call 8779410147
Job Type: Full-time
Salary: ₹30,000.00 - ₹50,000.00 per month
Schedule:
Morning shift
Supplemental pay types:
Commission pay
Experience:
total work: 1 year (Preferred)
Speak with the employer
+91 8779410147
Hiring Insights
Hiring 2 candidates for this role
Job activity
Posted 30+ days ago",,Nettech India,"Mumbai, Maharashtra",,Full-time,1,0,0,30000,50000,40000.0,Maharashtra,1,0,0,0,0
Data Analytics {GTM} Full-Time,"₹10,00,000 - ₹12,00,000 a year","
As a Data Analytics Expert you are responsible for setting up analytics, creating reports, implementing data-driven sales forecasting, and all things data that describe the business value partnering with the Director and cross-functional teams. You will be using Adobe Analytics, and other BI tools, and will take the lead in the day-to-day and weekly reporting, and will provide clear, concise, and credible commercial insights to boost website conversion and improve customer experience. This role will also assist in ad-hoc analytics requests including site visitor behavior, identify ‘customer pain points’, improvement opportunities, data model building, etc. The ideal candidate must have a solid analytics background, must be able to deliver actionable insights with high accuracy, and must have a strong sense of urgency.

Primary Job Responsibilities

Develop scalable and repeatable Solution Design Reference (SDR) and implementation for Adobe Analytics/ Google Tag Manager.
Define KPIs, holistic funnel measurement, build automated dashboards, reports, and models to help teams make efficient and impactful decisions.
Work closely with all facets of the organization including product management, merchandising, engineering, creative design, and marketing in your focus area.
Identify sales trends, abandonment issues, and opportunities to improve the overall conversion rate on the website.
Monitoring all key performance indicators on a regular basis Test all data requirements to support accurate tagging implementation both for web analytics and marketing programs Analyze and document the impact of marketing campaigns, product changes, events, and other key drivers of performance.
Work with Technology/Engineering leadership to define the business requirements for data and analytics infrastructure needs.

Skills and Requirements

Bachelor’s or Master’s degree in statistics, mathematics, computer science, or similar quantitative field.
3+ years of experience in Data Analytics, with extensive experience in implementation (Adobe Analytics, Google Analytics), data visualization, and business reporting.
Experience configuring Tag Management tools DTM, Tealium, or GTM.
Experience with Adobe Analytics Workspace/Ad Hoc Analysis, Web clickstream data, SAINT classification, Report builder highly desired.
Strong knowledge and Experience implementing custom variables, dimensions, metrics, goals, and segments.
Demonstrated expertise in data scripting languages with (SQL, R, and/or Python)
Knowledge of JavaScript, jQuery, Github, and HTML
Strong problem solving, quantitative and analytical abilities.
Understanding of and experience using analytical concepts and statistical techniques: designing A/B tests/experiments, analyzing data, drawing conclusions, and developing actionable recommendations for the business.
Advanced Excel skills.
Excellent communication, collaboration, and delegation skills.

Good to Have
Solid understanding of a data visualization tool such as Tableau, Power BI, or Looker.
Reporting experience in digital marketing and tools such as Google Ads (AdWords), Bing Ads, Yahoo Ads, Facebook Ads, and Criteo, etc.
Knowledge of Data Science, Machine Learning, Statistical modeling techniques, and data mining concepts is desirable.
Other Details
Keywords: ..
Industry: Internet/Ecommerce
Employement Type: PERMANENT

Location
Jaipur
Job Title
Data Analytics {GTM}
Experience
4.0 yrs - 5.0 yrs
CTC
INR 10.00 lacs - 12.00 lacs
Hiring Insights
Job activity
Posted 30+ days ago",-1,HyreFox Consultants,"Jaipur, Rajasthan",,"Full-time, Regular / Permanent",0,0,0,1000000,1200000,1100000.0,Rajasthan,1,0,0,0,1
Chemical Engineer - Data Science,"₹3,00,000 - ₹6,00,000 a year","
Chemical Engineering - System Modeler for Speciality chemicals, Water treatment plants
Qualification: Chemical engineers (B.Sc, M.Sc,B.E, B.Tech, M.Tech, M.E) with strong Chemical engineering fundamentals
Strong proficiency in Chemical engineering fundamentals
Critically evaluate the reliability of sensor data from Chemical process
Extract and summarize information from chemical process flow diagrams for data based system identification
Fair knowledge on Python
Possess adequate communication skills to interact and manage team & client conversations
Job Types: Full-time, Regular / Permanent, Fresher
Salary: ₹300,000.00 - ₹600,000.00 per year
Benefits:
Flexible schedule
Health insurance
Leave encashment
Work from home
Schedule:
Flexible shift
Monday to Friday
Supplemental pay types:
Performance bonus
Quarterly bonus
Ability to commute/relocate:
Chennai - 600119, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
total work: 1 year (Preferred)
Expected Start Date: 17/03/2023

Health insurance
Hiring Insights
Application response rate: 65%
Hiring 3 candidates for this role
Job activity
Employer reviewed job 1 day ago
Posted 27 days ago",-1,DigiTwin Technology Pvt Ltd,"Remote in Chennai, Tamil Nadu","Work from home , Health insurance , Leave encashment","Full-time, Fresher, Regular / Permanent",0,0,0,300000,600000,450000.0,TamilNadu,1,0,0,0,0
Machine Learning Engineer,"₹6,00,000 - ₹12,00,000 a year","
About OptiSol
OptiSol is a full services digital solutions partner for Start-ups and Enterprises worldwide. We work on cutting edge digital solutions – AI/ML, Modern Web and Mobile, Enterprise Cloud and Microservices. We are 100% Agile embracing modern application development strategies.
People and Culture are our greatest differentiators. We are growing stronger with 300+ team focused on new age software development for the digital world. We invite people with Growth Mindset to join us in our endeavour to create a better world through cutting edge digital solutions for our customers.
Position Summary:
OptiSol DataLabs, the AI/ML team here, builds cutting edge Date Analytics and Machine Learning solutions in Computer Vision and Text Analytics for our worldwide customers.
As a Machine learning engineer, you will be expected to build and deploy data analysis pipelines in the cloud. To work closely with our DevOps, Data Ops, Cloud and Mobility teams to build solutions that utilize the data pipelines. To be a good communicator and intrinsically motivated to learn new skills and work independently. To be an able leader and mentor other team members.
We are a tribe of happy people excited about problem-solving. Our team is geographically distributed, we speak many languages and we come from a variety of culture backgrounds. We are rapidly expanding, and we are looking for passionately curious people obsessed with customer happiness.
Experience required: 1 to 5 years
Reporting to: Technical Manager
Skills Required:
Contribute towards building data pipelines in AWS, utilizing a variety of services.
Contribute to data strategy for our clients through research into best practices or prior experience.
In depth knowledge of Python and its data analysis and machine learning packages like Scikit Learn, OpenCV, TensorFlow, Keras, PyTorch etc.
Prior exposure to cloud platforms (preferable AWS) to deploy data pipelines and to use AWS tools/services like AWS SageMaker, Kinesis, MLFlow etc.,
Good familiarity with building RESTful APIs using FastAPI and other similar tools.
Proficient understanding of code versioning tools, such as Git/Bitbucket.
Experience with SQL/NoSQL databases
Experience working with GPU for model training.
Experienced in analyzing data and train ML models for variety of use cases and data types like video, text, sensor etc.
Aptitude and Motivation is learning new tech stack and platforms.
Salary Range : 6 to 12 LPA
Hiring Insights
Job activity
Posted 30+ days ago",5.0,OptiSol,"Chennai, Tamil Nadu",,Full-time,0,0,0,600000,1200000,900000.0,TamilNadu,1,0,0,1,0
Data Science Intern,"₹5,000 - ₹8,000 a month","
JOB DESCRIPTION:
Use statistical methods to analyze data and generate useful business reports
Analyze client data using EDA and provide actionable insights to improve processes and present them successfully to management using a reporting tool.
Use data to create AI&ML models to solve complex business problems
Provide support for ad hoc requests from the Business Users
Provide support for Analytics Processes monitoring and troubleshooting.
Identify, evaluate and implement external services and tools to support data validation and cleansing
Liaise with internal and external clients to fully understand data content
Gather, understand and document detailed business requirements using appropriate tools and techniques
Support in creating PowerPoints, reports, dashboards and models
Independently determine the appropriate approach for new assignments
Complete a variety of atypical assignments
Solve a range of straight forward problems
Builds knowledge of the organization, processes and customers
Job Type: Internship
Contract length: 2 months
Salary: ₹5,000.00 - ₹8,000.00 per month
Schedule:
Day shift
Ability to commute/relocate:
Pune - 411052, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 1 year (Preferred)
Speak with the employer
+91 7774097965
Hiring Insights
Hiring 2 candidates for this role
Job activity
Employer reviewed job 1 day ago
Posted 30+ days ago",-1,Perpetual Invention,"Pune, Maharashtra",,Internship,1,0,0,5000,8000,6500.0,Maharashtra,0,0,0,0,0
Python - Data Science and Machine Learning,"₹12,00,000 - ₹13,00,000 a year","About the job

Youll be working with a fast growing team to solve the large issue of disruptions and delays in the supply chain. With a global supply chain crisis still hurting many businesses, were providing a software product to predict disruptions and delays months in advance to help alleviate the current supply chain issues. Our platform ingests many data sources including historical client data and external data sources such as geopolitical risk, macro economic information, AIS data, satellite imaging, Twitter feeds, and many more data sources. This information is fed into our predictive model to find leading indicators to prevent a disruption or a delay.

Responsibilities

Improving model performance, feature engineering, implementing external data sources into the model, statistical analysis, contributing to the code base, and model scalability with enterprise clients (Fortune 2000).




Benefits
Salary : 12 to 13 LPA

Language : Fluent in English

Vacancy : 1

Work Mode : Permanent

5+ years’ experience as a Machine Learning Engineer/Data Scientist Bachelor's degree in Data Science or CS Hands on experience with Python, SQL, AWS, ML & Times Series Image recognition and natural language processing is a plus NumPy, Pandas, Skikit-learn, XGBoost, TensorFlow, Keras Currently in a Machine Learning Position Experience with Neural Networks Data Cleaning and Feature Engineering of Data to Train Models Gender : Male
Hiring Insights
Job activity
Posted 29 days ago",4.8,Kaarlo Training & HR Solutions Pvt. Ltd.,"Madurai, Tamil Nadu",,,0,0,0,1200000,1300000,1250000.0,TamilNadu,1,0,0,1,0
Part time Machine learning Trainer,"₹15,600 - ₹18,000 a month","
",-1,Badatya Private Limited,"Delhi, Delhi",,Part-time,1,0,0,15600,18000,16800.0,Delhi,0,0,0,0,0
Head Data Warehouse and Analytics Pune,"₹15,00,000 - ₹20,00,000 a year","
Opening: 1 Nos.
Job ID: 52546
Employment Type: Full Time
Reference:
Work Experience: 5.0 Year(s) To 10.0 Year(s)
CTC Salary: 15.00 LPA TO 20.00 LPA
Function: IT Software - Client Server
Industry: Banking/Financial Services/Broking/Trading
Location:
Pune

Job Description:
Head of End to End Data Warehouse, Data Analytics, BI
? Work with Core Team Member from Business to gather the business requirements and
the expected outcome
? Define, plan, and execute broad range of technical projects
? Build scalable internal systems and processes that allows the analytics function to
deliver maximum insights for faster and appropriate decisions
? Leverage modelling techniques to identify, analyze and present actionable data to drive
business decisions.

? Experience in design and development of Enterprise
Data Warehouse, Data Modeling, BI Programs, Data
Science projects
? Hands-on with analysis, coding and execution, in
addition to managing contractors as necessary
? Programming background in R, Python, and SQL
? Experience in integration across various systems and
putting robust controls to prevent leakage
? Good business process understanding in Banking/ NBFC
Key Skills :
Data Warehouse
Data Specialist
Hiring Insights
Job activity
Posted 30+ days ago",3.0,Talent Leads HR Solutions,"Pune, Maharashtra",,Full-time,0,0,0,1500000,2000000,1750000.0,Maharashtra,1,0,0,0,0
Machine Learning Scientist,"₹40,00,000 a year","7 - 15 (in years)
₹ 40,00,000 - ₹
Job level - Senior Management
IT Services & Consulting
About Job
The ideal candidate has a practical background in machine learning, with experience in natural language understanding, information retrieval, knowledge extraction, or deep learning. You will be helping to lead the machine learning effort, working with product engineers and data scientists in building content recommendation, personalization, and business intelligence models to enhance our client's customer experience and business intelligence capabilities.
Job Description
Selecting features, building and optimizing classifiers using machine learning techniques

Data mining using state-of-the-art methods.

Extending company's data with third party sources of information when needed.

Processing, cleansing, and verifying the integrity of data used for analysis.

Doing ad-hoc analysis and presenting results in a clear manner.

Apply machine learning, collaborative filtering, NLP, and deep learning methods to massive data sets.

Collaborate with cross-functional agile teams of software engineers, domain experts, and others to build new product features for multiple business units.

Collaborate with data scientists across a variety of businesses to prioritize and promote our machine learning efforts.


Job Details
Industry
Technology & Services
Segment
Job Level
Senior Management
Salary
₹ 40,00,000 - ₹
Experience
7 - 15 (in years)
State
Karnataka
Country
India
Reporting To
Company Name
IT Services & Consulting
Company Size
Hiring Insights
Job activity
Posted 30+ days ago",-1,iCresset Talent Solutions,Karnataka,,,0,0,0,4000000,0,2000000.0,Karnataka,0,0,0,0,0
Senior Data Scientist,"₹30,00,000 - ₹35,00,000 a year","
Senior Data Scientist
Full Time . 45 days Notice period acceptable . 5 vacancies
30 to 35 LPA
12 to 17 Years
Chennai
Job Description
Must to have skills
Roles and Responsibilities:
Scale the AI ML Products and Solutions to Analyze large and complex datasets to uncover insights.
Develop and implement predictive models in Products and Solutions using statistical and machine-learning techniques.
Evaluate model performance and make recommendations for improvement.
Communicate results of analysis and predictive models to stakeholders
Collaborate with cross-functional teams to deliver actionable insights and predictive models.
Stay current with industry trends and new technologies in predictive analytics.
Mentor junior data scientists and share expertise.
Qualifications:
Bachelors or Masters degree in a related field (e.g ., Statistics, Mathematics,
Computer Science, etc.)
Requirements:
AI and ML based statistician from IOT domain.
Strong experience in predictive analytics and time series modelling: Design
and implement scalable AI product and solutions for predictive modelling.
Knowledge of statistical and machine learning techniques
Experience with programming languages such as Python and PySpark is a
must.
Experience in Signal Processing Techniques such as Fourier transforms,
Wavelet transforms, and Kalman filters to extract relevant information from
sensor signals and improve the accuracy of predictive models.
Experience in Product Engineering is a must.
Ability to work in a fast-paced and dynamic environment.
Desired Exposure:
Data structure and Algorithms.
Linear Algebra, Probability Theory, and Optimization.
Methods for Function Approximation.
Classification Models - Probabilistic Models, Discriminative Learning, Non-Metric Methods,
Ensemble Methods
Dimensionality Reduction- Principal component analysis, Fisher discriminant analysis, multiple
discriminant analysis.
Pattern Clustering.
The IIoT, Any Industry specific domain knowledge in Predictive analytics, Vision analytics.
International Journal publications
Hiring Insights
Job activity
Posted 11 days ago",-1,WUElev8 Innovation Services,"Chennai, Tamil Nadu",,Full-time,0,0,0,3000000,3500000,3250000.0,TamilNadu,1,0,1,0,0
Full Stack Engineer -Data Science,"₹4,47,871 - ₹16,56,780 a year","
8-12 years of experience
Experience on JavaScript.
Good Knowledge on Python.
Expertise on React,HTML.
CSS with database experience
Job Type: Full-time
Salary: ₹447,871.15 - ₹1,656,780.24 per year
Schedule:
Rotational shift
Ability to commute/relocate:
Bengaluru, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
total work: 8 years (Required)
CSS Database: 8 years (Required)
Java, Phython: 8 years (Required)
Speak with the employer
+91 9100052089
Expected Start Date: 12/03/2023
Hiring Insights
Hiring 3 candidates for this role
Job activity
Employer reviewed job 3 days ago
Posted 28 days ago",,Sreeb Technologies Pvt. Ltd,"Bengaluru, Karnataka",,Full-time,0,0,0,447871,1656780,1052325.5,Karnataka,1,0,0,0,0
