Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Benefits and perks,Job Type,monthly,hourly,daily,min_salary,max_salary,avg_salary,job_state,python_yn,rstudio_yn,spark_yn,aws_yn,excel_yn
DATA SCIENCE FACULTY,"From ₹15,000 a month","
URGENT REQUIREMENT FOR DATA SCIENCE FACULTY
EXPERIENCE -10 YEARS
Job Type: Full-time
Salary: From ₹15,000.00 per month
Schedule:
Day shift
Supplemental pay types:
Performance bonus
Ability to commute/relocate:
Kolkata, West Bengal: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 1 year (Preferred)
Speak with the employer
+91 9874011030
Hiring Insights
Hiring 3 candidates for this role
Job activity
Employer reviewed job 4 days ago
Posted 9 days ago",-1.0,UN IT Solution Pvt. Ltd.,"Kolkata, West Bengal",,Full-time,1,0,0,15000,0,7500.0,WestBengal,0,0,0,0,0
Python Data Science trainer-intern,"From ₹5,000 a month","
good knowledge of python
good knowledge of data science
good program-solving skills
freshers can also apply
Job Types: Full-time, Fresher
Salary: From ₹5,000.00 per month
Schedule:
Day shift
Monday to Friday
Morning shift
Hiring Insights
Hiring 2 candidates for this role
Job activity
Posted 1 day ago",-1.0,Orion Club,"Kochi, Kerala",,"Full-time, Fresher",1,0,0,5000,0,2500.0,Kerala,1,0,0,0,0
Data Science Trainer,"₹4,48,567 - ₹18,78,900 a year","
Data Science Trainer Job Description
We are looking for experienced Data Science Trainers who can work with us.
Who can train for fresher’s/professionals at our location.
Experience: Min 2 years or above as Data Science Trainer
Location: Mysore
Responsibilities:
Training Freshers/working professionals on in-demand skills like Data analysis, Machine Learning etc.
Delivering highly interactive lectures online that are in line with INSAID's teaching methodology
Develop cutting edge and innovative content for classes to help facilitate delivery of classes in an interesting way
Continuously improve the delivery experience to ensure that experience of students is world class
Minimum requirement:
Should have minimum of 2+ years of technical training experience
Should have strong command over any one programming language- Python, R, .NET,Java
Should ideally be conversant with Machine Learning, Data analysis concepts etc.
Passion for teaching and training is a must
Strong communication skills and ability to delivery highly interactive lectures is a must
Job Type: Freelance
Contract length: 3 months
Salary: ₹448,566.66 - ₹1,878,900.27 per year
Schedule:
Day shift
Speak with the employer
+91 9035420598
Expected Start Date: 11/03/2023
Hiring Insights
On-going need to fill this role
Job activity
Employer reviewed job 14 days ago
Posted 30+ days ago",-1.0,Techforeus,"Mysore, Karnataka",,"Contractual / Temporary, Freelance",0,0,0,448567,1878900,1163733.5,Karnataka,1,0,0,0,0
Artificial Intelligence Engineer,"₹28,000 - ₹55,000 a month","
Our product is AI powered Learning as a Service Ed-Tech Rewarding Platform. It is available in both Web & Mobile Apps under the name GRIT Studies in Android Apps on Google Play.
Our Successful Candidate has ~
Our AI Engineer build and deploy the innovations that drive our business and extend boundaries.
Degree in computer science, ML, AI, or discipline relevant to AI e.g. social science
Experience supporting data science and advanced analytics teams to get their solution into production.
Advanced Python scripting/development for data science, SQL/Hive, ideally Jupyter Notebooks, collaboration/version control in Git Lab.
Experience with cloud environments like GCP, AWS or Azure
Experience with building CI/CD pipelines, especially in the context of machine learning projects (""MLOps"")
Experience working specifically with API development.
Good understanding of DevOps tools including Kubernetes, Docker
Familiarity with Machine learning - Supervised/unsupervised learning, time series analysis, feature selection, clustering, natural language processing, neural networks.
Working with a cooperative and positive attitude in a group setting to achieve common goals.
The candidate must be able to transfer data between AWS at different locations.
Construct cutting-edge machine learning models.
Monitor, train, and analyze the model performance.
Job Types: Full-time, Regular / Permanent, Freelance
Contract length: 12 months
Salary: ₹28,000.00 - ₹55,000.00 per month
Schedule:
Flexible shift
Morning shift
Supplemental pay types:
Performance bonus
Shift allowance
Ability to commute/relocate:
Madurai, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
total work: 1 year (Preferred)
Hiring Insights
Hiring 1 candidate for this role
Job activity
Employer reviewed job 5 days ago
Posted 10 days ago",-1.0,GRIT Talent Asia,"Madurai, Tamil Nadu",,"Full-time, Regular / Permanent, Contractual / Temporary, Freelance",1,0,0,28000,55000,41500.0,TamilNadu,1,0,0,1,0
Computer Vision/Artificial Intelligence Architect,"₹5,00,000 - ₹10,00,000 a year","Responsibilities
Responsible for Implementing and testing architecture and specifications, to assure correctness and consistency with the algorithm
Research, design, develop and evaluate advanced image processing and computer vision algorithms for a real-time computer vision pipeline including but not limited to camera calibration, multi-object tracking, object detection and classification, segmentation, and multi-sensor fusion
Maintain and improve our existing in-house algorithms and models, including continuous evaluation, gap analysis, re-training and fine tuning.
Develop state of the art deep learning networks and architectures across data from multiple sensors; Tasks include training, evaluating, benchmarking and deployment into real-time pipelines
Optimize algorithm performance across a wide range of development platforms and embedded systems
Develop evaluation scripts to process large data and accurately measure algorithmic and end to end performance.
Stay abreast with new innovations and the latest technology trends and explore ways of leveraging these for improving the product in alignment with the business.
Design and Implementation of AI product roadmap along with AI engineering team.
Qualifications/Skills
Experience:
B. Tech / B.E in computer science or any other allied fields from premier institutions.
Advanced Degree preferably in applied mathematics, statistics, computer science, data science, electrical engineering, physics, or closely related field
Certification or expertise on at least one of the following platforms: Google Vision, AWS Rekognition, Azure Computer Vision/Face/Content Moderator, or Watson Visual Recognition
8 to 12 years of industry experience in machine learning/computer vision with at least 5 years of experience as a Computer vision architect.
Deep expertise in machine learning, deep learning, image processing, computer vision
Strong Python/C++ programming, familiarity with software development best practices, debugging/profiling.
Understanding of stereo / multi view geometric computer vision and classical computer vision for natural scene images
Extensive experience with OpenCV, PIL, and other image processing libraries
Expertise in computer vision or deep learning frameworks and libraries, e.g. PyTorch, OpenCV, Keras, TensorFlow, scikit-image, ONNX
Experience with quantitative modelling (design, development & implementation) using 3+ types of algorithms (e.g., YOLOv3, RetinaNet, Faster R-CNN)
Expertise in fields e.g. structured information extraction, object detection, action recognition, image segmentation, spatiotemporal modelling (hybrid CNN/RNN)
Experience with writing production level code
Familiarity with data science toolkit such as jupyter lab/notebooks, pandas, bash scripting, Linux environment
Preferable:
Experience and understanding of Smart Cities, Safety & Mobility domains.
Must have skills:
Strong knowledge of the state-of-the-art in computer vision algorithms and techniques with a solid understanding of underlying sensing technologies
Deep understanding of algorithms and workflows, in particular working with visual data
Solid understanding of state-of-the-art capabilities and design of sensing and compute architectures
Strong working knowledge in networking and other data-centre technologies
Strong problem solving and logical skills & A Go-getter kind of attitude
Hiring Insights
Job activity
Posted 28 days ago",4.0,Larsen & Toubro Limited,"Chennai, Tamil Nadu",,nan,0,0,0,500000,1000000,750000.0,TamilNadu,1,0,0,1,0
Machine Learning Engineer,"₹4,00,000 - ₹8,00,000 a year","
Designation: Machine Learning Engineer
Job Description:
Individual contributor:
Understand Software/System components and associated specifications.
Perform image analysis and prediction of artifacts in the Audio/Video data.
Implementation of ML models to solve baseband issues present in the media files.
Develop comprehensive strategy encompassing defining Neural model to apply, strategy to generate training data and perform appropriate format conversion to make it suitable for training.
Ability to modify the architecture to enhance accuracy using different techniques like hyper parameter tunning, changing validation and test strategy, choosing right loss and activation functions.
Apply statistical techniques for data analysis.
Optimization of neural architecture for production deployment.
Skills Required:
Technical Skills
Good knowledge of Maths and Statistics particularly in the areas of calculus, linear algebra, and Bayesian statistics.
Working knowledge of CNN based architecture on imaging or video applications.
Good understanding of programming languages like Python, C/C++.
Good understanding of Tensorflow/Keras APIs.
Good understanding of OpenCV library.
Good understanding of various optimization techniques for production deployment.
Demonstratable track record of delivering on production environment.
Media file format (example –MP4, MXF etc.) exposure is a plus.
Video/Audio decoder exposure is a plus.
Image processing/audio signal processing exposure is a plus.
Soft Skills
Strong analytical and problem-solving abilities, with quick adaptation to new technologies, methodologies, and systems.
Self-starter, having positive attitude, ability to proactively identify issues and/or opportunities for improvement.
Mature, ability to understand business perspective of requirements and interpersonal relationships when interacting with non-team members.
Team player.
Qualification
Graduate/Post-Graduate in Computer Science/Maths/Stats/Physics from reputed institution
Consistently good academic record having minimum 70% throughout (10th std onwards)
Experience: 1-4 Years
Location: Noida Sec-62
Website: www.veneratech.com
Job Types: Full-time, Regular / Permanent
Salary: ₹400,000.00 - ₹800,000.00 per year
Benefits:
Health insurance
Leave encashment
Schedule:
Day shift
Monday to Friday
Application Question(s):
Please mention your current CTC.
What is your expected CTC?
If selected for this position, what is the Notice period required in your current company?
What is your current location? If required, are you open to relocate as per Job Location (Noida)?
Please provide your academic scores: 10th - 12th - Graduation/Post Graduation -

Health insurance
Hiring Insights
Hiring 1 candidate for this role
Job activity
Employer reviewed job 7 days ago
Posted 30+ days ago",-1.0,Venera Video Tech Pvt Ltd,"Noida, Uttar Pradesh","Health insurance , Leave encashment","Full-time, Regular / Permanent",0,0,0,400000,800000,600000.0,UttarPradesh,1,0,0,0,0
Data Scientist,"₹50,000 - ₹70,000 a month","
Job Description:
Individual contributor , hands on experience in Python (must have), developing AI/ML models from the stcrach (Regression, Deep Learning).
Experience in handling Big Data
City: Noida
State: U.P.
PostalCode: 110003
Occupational Category: Full - Time
Recruiter: Hasmukh +91 - 7969023008
Workhours: 8-9
Qualifications:
Bachelor's degree or equivalent experience in quantitative field (Statistics, Mathematics, Computer Science, Engineering, etc.)
Good experience in coding in SQL , python and data table management and preparation is a must
Experience in managing big data and exposure to AWS server
Deep understanding of predictive modelling, machine-learning, clustering and classification techniques, and algorithms
Fluency in a programming language (Python, Java, SQL)
Created Date: 18-08-2021
Desired Skills:
Mathematics, Analytical Skills
Machine Learning, Predictive Modelling
Data Mining,Quantitative Analytics
SQL
Power BI
Python
Big Data
Unix
Linux
Amazon Web Services (AWS)
Responsibilities:
Good understanding of analytical tools such as R, Java, Python and My SQL
Leverage data analytics and AWS infrastructure to solve healthcare problems
Experience Requirements:Experience in UNIX Shell scripting for automation and scheduling of batch jobs Experience in managing hospital/healthcare insurance data will be an add on Should be an individual contributor with good hands on experience in the following languages: Python SQL Power BI Amazon Web Services (AWS)
Industry: IT
Salary Range: 50000-70000 INR
Hiring Insights
Job activity
Posted 30+ days ago",-1.0,Alliance Recruitment Agency,"Noida, Uttar Pradesh",,Full-time,1,0,0,50000,70000,60000.0,UttarPradesh,1,0,0,1,0
Electrical Engineer/ML Engineer for autonomous car intern,"₹8,086 - ₹15,000 a month","
We're prexinno, a cooking robot on self-driving service designed for the cities we love.
We’re building the world’s most advanced, self-driving vehicles to safely connect people to the places, things, and experiences they care about. We believe self-driving vehicles will help save lives, reshape cities, give back time in transit, and restore freedom of movement for many.
Candidate have the opportunity to grow and develop while learning from leaders at the forefront of their fields. With a culture of internal mobility, there's an opportunity to thrive in a variety of disciplines. This is a place for dreamers and doers to succeed.
If you are looking to play a part in making a positive impact in the world by advancing the revolutionary work of self-driving cars and self cooking robots, join us.
About The Role
Would you like to work with ground-breaking technology? Are you as comfortable mechanically as you are with a computer?
We are looking for a Senior Vehicle Service Technician intern to repair, maintain, and retrofit our fleet of Autonomous Vehicles. In this position you will collaborate with other Technicians in the Phoenix Market, Field Engineering, Operations, and multiple other groups across the company. Support groups will help train and guide you in the process with the primary goal of optimizing the fleet utilization rate. If you’re interested in growing your knowledge and experience in the autonomous vehicle industry, this is the job for you!
Candidates should have strong attention to detail, leadership ability, problem solving skills, diagnostic abilities, and mechanical prowess. Professionalism and sound judgment are required at all times, as well as the ability to support and strengthen a team. Ability to occasionally work evenings or weekends is needed. This role will engage on projects in which certain details must be kept confidential.
What You’ll Be Doing
Assisting technician team on service and repair of electrical, mechanical, and integration issues on autonomous vehicles and their equipment
Following processes and documenting potential improvements and issues
Collaborating with creation of repair orders stating the diagnosis, procedure performed, and parts required
Performing work with safety being top priority
Participate in continuing education and training
Assisting with fleet-wide hardware and software retrofits
What You Must Have
Strong desire and ability to pick-up new technology
Hands-on experience with mechanical, electrical, and software engineering components and an understanding of how they interact
Impeccable communication skills
A learning mindset including an open mind to critical feedback
A proven track record of emphasizing safety and quality of work
Ability to give and receive clear, prompt, understandable verbal and written communication
Ability to perform regularly physical work including, but not limited to, stooping, lifting, and moving up to 50 pounds.
High attention to detail
Ability to anticipate future issues and mitigate them before they become operational setbacks
Able to juggle numerous projects simultaneously with ease
Comfort in a dynamic and fast-paced work environment
The above physical demands describe the general nature of work being performed of the role, and are not intended to be an exhaustive list.
Bonus Points
Past successful team leadership / management experience
Experience with sensors, calibration, and/or the autonomous automotive field
Learn advancement in robotics
Job Types: Part-time, Internship, Freelance
Contract length: 3 months
Part-time hours: 30 per week
Salary: ₹8,086.00 - ₹15,000.00 per month
Benefits:
Flexible schedule
Work from home
Schedule:
Flexible shift
Supplemental pay types:
Performance bonus
Ability to commute/relocate:
Mumbai Suburban, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
total work (Preferred)
Expected Start Date: 01/04/2023
Hiring Insights
Hiring 1 candidate for this role
Job activity
Employer reviewed job 2 days ago
Posted 13 days ago",-1.0,prexinno,"Remote in Mumbai, Maharashtra",Work from home,"Part-time, Internship, Contractual / Temporary, Freelance",1,0,0,8086,15000,11543.0,Maharashtra,0,0,0,0,0
Senior Data Scientist,"₹30,00,000 - ₹35,00,000 a year","
Senior Data Scientist
Full Time . 45 days Notice period acceptable . 5 vacancies
30 to 35 LPA
12 to 17 Years
Chennai
Job Description
Must to have skills
Roles and Responsibilities:
Scale the AI ML Products and Solutions to Analyze large and complex datasets to uncover insights.
Develop and implement predictive models in Products and Solutions using statistical and machine-learning techniques.
Evaluate model performance and make recommendations for improvement.
Communicate results of analysis and predictive models to stakeholders
Collaborate with cross-functional teams to deliver actionable insights and predictive models.
Stay current with industry trends and new technologies in predictive analytics.
Mentor junior data scientists and share expertise.
Qualifications:
Bachelors or Masters degree in a related field (e.g ., Statistics, Mathematics,
Computer Science, etc.)
Requirements:
AI and ML based statistician from IOT domain.
Strong experience in predictive analytics and time series modelling: Design
and implement scalable AI product and solutions for predictive modelling.
Knowledge of statistical and machine learning techniques
Experience with programming languages such as Python and PySpark is a
must.
Experience in Signal Processing Techniques such as Fourier transforms,
Wavelet transforms, and Kalman filters to extract relevant information from
sensor signals and improve the accuracy of predictive models.
Experience in Product Engineering is a must.
Ability to work in a fast-paced and dynamic environment.
Desired Exposure:
Data structure and Algorithms.
Linear Algebra, Probability Theory, and Optimization.
Methods for Function Approximation.
Classification Models - Probabilistic Models, Discriminative Learning, Non-Metric Methods,
Ensemble Methods
Dimensionality Reduction- Principal component analysis, Fisher discriminant analysis, multiple
discriminant analysis.
Pattern Clustering.
The IIoT, Any Industry specific domain knowledge in Predictive analytics, Vision analytics.
International Journal publications
Hiring Insights
Job activity
Posted 8 days ago",-1.0,WUElev8 Innovation Services,"Chennai, Tamil Nadu",,Full-time,0,0,0,3000000,3500000,3250000.0,TamilNadu,1,0,1,0,0
Data Scientist Full-Time,"₹8,00,000 - ₹12,00,000 a year","
Key Responsibilities:
Designing, implementation & maintenance of various data and machine learning-based components and applications for the website.
Work with large, complex data sets. Conduct end-to-end data analysis that includes data gathering and requirements specification, processing, analysis, visualization and delivering the necessary output.
Build and prototype analysis pipelines iteratively to provide insights at scale.
Understanding various data structures used across various products within the organization.
Making business recommendations for the effective use of data across various business functions.
Day to day work involves NLP tasks like Information Extraction, Keyword Extraction or Keyword scoring as well as Recommendation & Personalization activities across various channels by building user profiles.
The data models built must also be tested in real-world environments for accuracy.
Computational performance in running the models on various devices also needs to be achieved prior to delivering the models for deployment.
Articulating business questions and using mathematical techniques to arrive at an answer using available data.
Desired Candidate's Profile:
Experience of working with Data Science tools like Python - Pandas, Matplotlib, scikit-learn, nltk, NumPyb, Keras, Tensorflow, OpenCV, FastText, etc.
Should have actively built and deployed working data models as a Restful API.
Exposure towards deep learning using Tensorflow/CNTK.
Command over programming in Python/Scala/R but we generally like people who are programming language agnostic.
Exposure over working with Audio (speech), Image, Video or any other non-textual data would be a huge plus.
Working knowledge of a query language SQL/MySQL.
Strong knowledge of the basics of data science incl computer science from basic Linear Regression to various RNNs.
Should have applied experience with machine learning on large datasets.
Must be able to identify and remove noise from data.
Ability to select the right statistical tools in a given data analysis problem.
Creating automated anomaly detection systems and constant tracking of its performance.
Additional Requirements:
Bachelor/ MS or Ph.D. in computer science, data mining, machine learning, statistics, math, engineering, operations research, or another quantitative discipline.
2-5 years of experience working as a Data Scientist.
Should be a fast learner and a self-starter, open to learning new tools.
Must possess excellent communication (both verbal & written), documentation skills.
Flexible and adaptable to change and ability to multitask.
Ability to work with minimal supervision. Should be able to prioritize own workload to meet personal and team objectives.
Good interpersonal skills with a clear ability to work effectively to fully understand customer requirements.
Focused on the timely delivery of the accurate result
Preferred Experience in:
Augmented Reality / AI / Computer Vision / Image Processing.
Additional Requirement:
Bachelor/ MS or Ph.D. in computer science, data mining, machine learning, statistics, math, engineering, operations research, or another quantitative discipline.
2-5 years of experience working as a Data Scientist.
Should be a fast learner and a self-starter, open to learning new tools.
Must possess excellent communication (both verbal & written), documentation skills.
Flexible and adaptable to change and ability to multitask.
Ability to work with minimal supervision. Should be able to prioritize own workload to meet personal and team objectives.
Good interpersonal skills with a clear ability to work effectively to fully understand customer requirements.
Focused on the timely delivery of accurate results.
Other Details
Industry: IT-Software/Software Services
Employement Type: PERMANENT

Location
Jaipur
Job Title
Data Scientist
Experience
2.0 yrs - 5.0 yrs
CTC
INR 8.00 lacs - 12.00 lacs
Hiring Insights
Job activity
Posted 30+ days ago",-1.0,HyreFox Consultants,"Jaipur, Rajasthan",,"Full-time, Regular / Permanent",0,0,0,800000,1200000,1000000.0,Rajasthan,1,0,0,0,1
Liquiloans -Sr Manager- Risk Analytics -Personal Loan Vertical,"₹12,00,000 - ₹20,00,000 a year","
· Harnesses the power of data to drive robust analytical insights and strong understanding of Risk/Customer Behaviour.
· The person in this role is accountable for delivering analytics for Personal Loans Product.
· The person will partner with PL business and credit teams, to develop and implement models, and data-science derived insights that drive strategic priorities.
Risk Analytics – Work with teams to predict the Default rate for various customer segments and translate data into policy improvement insights
· Develop models / validate models / implement the models in production environment
Familiarity with a wide array of generally used models in regression/ classification. Knowledge and implementation skills of both - supervised/unsupervised learning.
Job Type: Full-time
Salary: ₹1,200,000.00 - ₹2,000,000.00 per year
Benefits:
Leave encashment
Life insurance
Paid time off
Provident Fund
Schedule:
Day shift
Supplemental pay types:
Performance bonus
Ability to commute/relocate:
Mumbai, Mumbai Suburban - 400072, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Do you have working experience in Python or R tool ?
What is your current CTC?
Experience:
Policy Development: 1 year (Required)
Risk analysis: 2 years (Required)
Hiring Insights
Hiring 1 candidate for this role
Job activity
Posted 30+ days ago",-1.0,LiquiLoans,"Mumbai, Maharashtra",,Full-time,0,0,0,1200000,2000000,1600000.0,Maharashtra,1,0,0,0,0
"Data Scientist - Wheat (FMCG, Agrocommodities)(Guntur) (Saugat)","₹2,00,000 - ₹2,50,000 a month","
Interested / Know Some one who may be – Call - Saugat - 9764007509
Job Code – DATASCIENTISTWHEATGUNTURSAUGAT23PM
Location- Guntur
Designation- Data Scientist - Wheat
Job Profile: Well versed with Data Engineering and best practices in Data Structures (ER, Start Schema), SQL, RDBMS, Pipeline Development using any of the popular tools or scripting
Having domain knowledge & experience in CPG, FMCG, Retail, Agri & Supply Chain will be preferred
#DataScience #AdvancedAnalytics #Statistical #predictiveanalytics #OptimizationModels #AI #NLP #DataEngineering
Age-38 YEARS
Work Experience- 2-5 years (Experience in AI, NLP will be preferred)
Gender- Male / Female
Qualification- Master/PG in Mathematics/Statistics/ Data Science or equivalent specialization in Advanced Analytics, Data Science, AI, ML
Industry- FMCG, Agrocommodities Industry
For Interview details venue and timings and for spot offers please connect with - Saugat @ 9764007509
Job Types: Full-time, Regular / Permanent
Salary: ₹200,000.00 - ₹250,000.00 per month
Schedule:
Day shift
Morning shift
Ability to commute/relocate:
Guntur, Andhra Pradesh: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Speak with the employer
+91 9764007509
Hiring Insights
Hiring 3 candidates for this role
Job activity
Employer reviewed job 10 days ago
Posted 14 days ago",-1.0,Headstart Manpower Consultants,"Guntur, Andhra Pradesh",,"Full-time, Regular / Permanent",1,0,0,200000,250000,225000.0,AndhraPradesh,0,0,0,0,0
Machine Learning Engineer,"₹8,00,000 - ₹15,00,000 a year","
Experience: 3 to 5 years
Salary Range: 8 to 15LPA
“We are a tribe of happy people obsessed with customer success “
Sample our work culture at Life at OptiSol Portal https://culture.optisolbusiness.com
Mandatory Skills Sets: Machine Learning | Deep Learning | Artificial Intelligence| Computer Vision | Python| NOSQL
Key roles&Responsibilities
In depth knowledge of Python and its data analysis and machine learning packages like Scikit Learn, OpenCV, TensorFlow, Keras, PyTorch etc.
Hands-on Experience in Data analysis methodology from exploratory data analysis, feature engineering, model selection, deployment of the model at scale and model evaluation
Strong problem-solving skills and proficient understanding of data structures, and algorithms.
Prior exposure to cloud platforms (preferable AWS) to deploy data pipelines and to use AWS tools/services like AWS SageMaker, Kinesis, MLFlow etc.,
Ability to lead requirements sessions with clients and project teams related to Machine learning and Deep learning.
Work with developers, product managers, business managers and designers to build statistical models for presenting to client or management people.
Hands- on experience of SQL databases such as MySQL, MariaDB, Oracle, PostgreSQL. (Anyone)
Hands- on experience with NoSQL databases such as HBase, Cassandra, Cosmos DB, DynamoDB, MongoDB (Anyone)
Proficient understanding of code versioning tools, such as Git/Bitbucket.
Ability to inspire team at all levels through his/her communication and promote an environment of open communication
Perks & Benefits:
Career Development
Learning & Development program
Best Salary in Industry
Heath & Medical Insurance (Group Medical Coverage)
Flexitime, Work-at-Home & Hybrid Options
Work/life balance
Team Lunch, Employee engagement & Team Outing
Employee recognition and reward programs
Job Type: Full-time
Salary: ₹800,000.00 - ₹1,500,000.00 per year
Benefits:
Flexible schedule
Health insurance
Internet reimbursement
Life insurance
Paid sick time
Provident Fund
Work from home
Schedule:
Day shift
Ability to commute/relocate:
Coimbatore, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 3 years (Preferred)
Speak with the employer
+91 9940775556

Health insurance
Hiring Insights
Hiring 3 candidates for this role
Job activity
0
Posted 30+ days ago",4.2,OptiSol Business Solutions Pvt Ltd,"Remote in Coimbatore, Tamil Nadu","Work from home , Provident Fund , Life insurance , Health insurance",Full-time,0,0,0,800000,1500000,1150000.0,TamilNadu,1,0,0,1,0
data science tutor,"₹30,000 - ₹50,000 a month","
opening for data science trainer
location - andheri ( near by station )
Role - To teach python , machine learning and AI
Qualifications- Graduation in IT Stream with Data Science Certifications
Min 1 year exp in teaching
shift timing - 10 to 7
kindly do call 8779410147
Job Type: Full-time
Salary: ₹30,000.00 - ₹50,000.00 per month
Schedule:
Morning shift
Supplemental pay types:
Commission pay
Experience:
total work: 1 year (Preferred)
Speak with the employer
+91 8779410147
Hiring Insights
Hiring 2 candidates for this role
Job activity
Posted 30+ days ago",3.5,Nettech India,"Mumbai, Maharashtra",,Full-time,1,0,0,30000,50000,40000.0,Maharashtra,1,0,0,0,0
"Specialist (Data, IT and AI)","₹95,000 - ₹1,15,000 a month","
Job Details
Posting date:
1 September 2021

Department:
Data, IT and AI Wing

Salary:
INR 95,000 – 1,15,000 per month excluding Annual increment; 12% Provident Fund.

Hours:
A total of 40 labour hours with 5 working days/week. Average 8 hours/day

Location:
Jaipur, India – 302020

Rank:
Senior Grade (Level – III)

Job type:
Full-time

No. of Positions:
02

Nature of the job:
Non-commissioned, HQ based

Job reference:
TBH\IN\DA(S)\0001

Summary:
The Ballot House UK (India) Pvt. Ltd is looking to employ a Specialist with profound and compelling data skills, both management and analysis. A Specialist in Data, IT and AI team are expected to manage field surveys, conduct data analysis, and build mobile and web applications for data visualization and dissemination.
To ensure success, the Specialist is expected to present remarkable organizational, team management skills, and the ability to multi-task in a fast-paced dynamic work environment. Conflict management and decision-making skills to ensure timely delivery of deliverables using Data and IT systems are core competencies our Digital Media Specialist is expected to harness.

This work opportunity shall be a vivid, rewarding and wonderful learning experience with practical exposure and space for research in the community development, socio-political, economic and cultural fields of the State.
Responsibilities:
Perform data analysis, develop coding system and modelling on large datasets for a large national-scale, visualization, and analytics project.
Discover data sources, import them, clean them up, and make them “portal-ready”
Statistical modelling, model fitting, machine learning, data mining on large datasets
Research and work on Data Engineering and Architecture to implement new technologies that will
facilitate better data integrity, reliability, and enrichment of the portal
Run regular tests and statistical analysis, draw conclusions on the accuracy of the data
Dive deep into a wide range of data (socio-economic, electoral etc.) to identify opportunities and recommend AI based solutions for the benefit of the client.
Assess the effectiveness and accuracy of new data and data gathering techniques.
Develop internal communication management software.
Perform ad hoc data mining, exploration, and statistical analyses on complex problem statements.
Write ETL pipelines to make data available for training and testing models both offline and in production.
Working with Geo spatial data and linking to electoral outcomes.
Essential qualifications:
Masters in Mathematics/ Statistics/ Computational Studies or relevant certifications in Data Science; ME/MTech/ in Computer Science/Computer Engineering/Information technology/Electronics; Master of Computer Applications (MCA)
Minimum 5-6 years of professional industry experience doing quantitative analysis
Experience using statistical computer languages (R, Python, Matlab, etc.) to manipulate data and draw insights from large data sets. Preferred: Strong knowledge of Python and/or Java
Very good communication skills: Demonstrated ability to explain complex technical issues to both technical and non-technical audiences
Desired qualifications:
An advanced degree (MS, PhD) in a quantitative field (e.g. Computer Science, Econometrics, Physics) a plus.
Ability to manage field surveys and manage building tools for data collection on field in remote locations.
Ability to create mathematical and statistical models. Prior experience in working with Machine Learning and Artificial Intelligence methods using Python or R
Good expertise in SQL environment and ability to write complex SQL queries using database tables
Language requirements: English (essential), Hindi (desired)
Level of clearance: Very High
At The Ballot House UK (India) Pvt. Ltd, we celebrate diversity, we support inclusivity, and we thrive on it for the benefit of our employees, our clients, and our community. The Ballot House is proud to be an equal opportunity workplace and does not tolerate any form of illegit behaviour and/or cultural, caste, creed, religious, and/or racial discrimination. We are an affirmative action employer.
Please be aware that you will only be able to apply to our vacancies inthe Indian Sub-continent through this official https://theballothouse.co.uk/india/. Our jobs may appear on other employment and careers portals. However any applications made via other portals shall not be accepted and kindly note that there are no hidden costs or fees to apply for any vacancies published on our portal. It is highly discouraged to favour any monetary benefits to a current employee seeking a job or if found any individual offering a job with us at a cost, please report to the local law enforcement agency or write to us at careers@ballothouse.co.uk
Hiring Insights
Job activity
Posted 30+ days ago",-1.0,The Ballot House,"Jaipur, Rajasthan",Provident Fund,Full-time,1,0,0,95000,115000,105000.0,Rajasthan,1,0,0,0,0
Ai Ml Engineer,"₹8,00,000 - ₹18,00,000 a year","
AI ML Engineer
Key Responsibility -

Work with core AI/ML team and understand & deliver AI / ML solutions around Cloud based services.
Discussion with customers and formulation of Business / ML Problem
Act / assist to help other members of team for solutions implementation.
Delivery and build solutions for AI / ML Problems take care finer data science points in building solutions.
Initiate and complete – project cycle activities like data collection, integration, clean, data analysis, visualization, feature engineering etc. Soft Skills Adaptability, Attitude, Communication Skills, Critical Thinking, Presentation Skills
Mandatory Skill Proficient in Python Proficient in any one cloud skills ( Data Analytics & ML Services) - GCP / AWS / Azure
S3Lambda
API Gateway
EC2Spark
DMSJyputer Notebook
EMRAthena
Redshift
Gluestep functions
Kinesis
Quicksight
Sagemaker Roles and Responsibilities


Desired Candidate Profile


Perks and Benefits


Role:Other
Salary: 8-18 Lacs P.A.
Industry:IT Services & Consulting
Department:Other
Role Category:Other
Employment Type:Full Time, Permanent
Key Skills
data analytics
redshiftGCPawss3lambdaartifficialMachine Learningazure
Skills highlighted with ‘‘ are preferred keyskills
Education
UG:Any Graduate
Hiring Insights
Job activity
Posted 30+ days ago",-1.0,Athena Consultancy Services,"Noida, Uttar Pradesh",,Full-time,0,0,0,800000,1800000,1300000.0,UttarPradesh,1,0,1,1,0
